	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
446	102.489987,23.709031	洲石屏县钟秀街延长线田野网吧斜对面100米	石屏县	红河哈尼族彝族自治州	B0FFG52O1O	[]	惠普(石屏梦想电脑经营部)	云南省	0873-4869027	购物服务;家电电子卖场;家电电子卖场	060300	102.489987	23.709031	惠普
447	101.968843,38.249023	于头什字北巷与西街交叉口北100米	永昌县	金昌市	B0FFG0HZVP	[]	惠普(永昌专卖店)	甘肃省	[]	购物服务;家电电子卖场;数码电子	060306	101.968843	38.249023	惠普
448	113.632756,37.802422	冠山镇金地商厦对面	平定县	阳泉市	B0FFGB3EWJ	[]	惠普(平定鼎立专卖店)	山西省	[]	购物服务;家电电子卖场;数码电子	060306	113.632756	37.802422	惠普
449	113.120587,41.033257	民建大街88号附近	集宁区	乌兰察布市	B0FFHSN03A	[]	惠普(民建大街)	内蒙古自治区	[]	购物服务;家电电子卖场;数码电子	060306	113.120587	41.033257	惠普
450	120.232510,29.278780	中山路366号1f804	东阳市	金华市	B0FFGBRFYM	[]	惠普(中山路)	浙江省	[]	购物服务;家电电子卖场;数码电子	060306	120.232510	29.278780	惠普
451	110.555362,29.341696	朝阳路施家落小区8栋1单元120	武陵源区	张家界市	B0FFFDB96D	[]	惠普(阿波罗大酒店东北)	湖南省	18807440108	购物服务;家电电子卖场;数码电子	060306	110.555362	29.341696	惠普
452	112.421475,34.424137	康乐街与文化北路交叉口北100米	伊川县	洛阳市	B0FFHLM34I	[]	惠普(伊川授权专营店)	河南省	[]	购物服务;家电电子卖场;数码电子	060306	112.421475	34.424137	惠普
453	113.315859,33.896821	堂街镇乡政府斜对面	郏县	平顶山市	B01770NMQQ	[]	惠普(堂街金科服务部)	河南省	0375-5352366;15037536929	购物服务;家电电子卖场;数码电子	060306	113.315859	33.896821	惠普
454	121.335860,30.723965	石化龙胜路646号	金山区	上海市	B0FFFP032J	[]	惠普(龙胜路)	上海市	[]	购物服务;家电电子卖场;数码电子	060306	121.335860	30.723965	惠普
455	112.169502,37.207104	中都路与顺城路交叉口东北150米	平遥县	晋中市	B0FFG65350	[]	惠普(居广居宾馆西北)	山西省	[]	购物服务;家电电子卖场;数码电子	060306	112.169502	37.207104	惠普
456	120.631714,31.615851	练塘北街与342省道交叉口东南200米	常熟市	苏州市	B0FFFYF7RM	[]	惠普(练塘北街)	江苏省	13914935067	购物服务;家电电子卖场;数码电子	060306	120.631714	31.615851	惠普
457	118.798818,26.733397	921县道(平湖镇人民政府东)	古田县	宁德市	B02510360U	[]	惠普(平湖镇人民政府东)	福建省	[]	购物服务;家电电子卖场;数码电子	060306	118.798818	26.733397	惠普
458	115.686246,41.669468	建设街与桥西路交叉口北50米	沽源县	张家口市	B0FFHW5NWZ	[]	惠普(桥西路店)	河北省	[]	购物服务;家电电子卖场;数码电子	060306	115.686246	41.669468	惠普
459	107.439378,30.769491	上聂路东段与阳光鑫秀步行街交叉口西南50米	大竹县	达州市	B0FFG791E8	[]	惠普(石桥授权店)	四川省	[]	购物服务;家电电子卖场;数码电子	060306	107.439378	30.769491	惠普
460	121.020546,29.134228	体育场西路99号	天台县	台州市	B0FFF6FJT7	[]	惠普(体育场西路店)	浙江省	[]	购物服务;家电电子卖场;数码电子	060306	121.020546	29.134228	惠普
461	111.671300,36.252605	富康路与朝阳西街交叉口西北50米	洪洞县	临汾市	B01650WO6W	[]	惠普(富康路)	山西省	[]	购物服务;家电电子卖场;数码电子	060306	111.671300	36.252605	惠普
462	120.137566,31.887005	临港街道申港镇申新路607号	江阴市	无锡市	B0FFGFX23I	[]	惠普(申港裕华电脑)	江苏省	13584114500	购物服务;家电电子卖场;数码电子	060306	120.137566	31.887005	惠普
463	117.959650,36.647520	张博路大桥北新星商厦F5层	淄川区	淄博市	B0FFH1LB6Z	[]	惠普(新星商厦)	山东省	[]	购物服务;家电电子卖场;数码电子	060306	117.959650	36.647520	惠普
464	124.684981,47.034127	201省道北50米	林甸县	大庆市	B0FFG7H918	[]	惠普(温泉新城东北)	黑龙江省	[]	购物服务;家电电子卖场;数码电子	060306	124.684981	47.034127	惠普
465	122.735411,41.515014	北二路与商业街交叉口南100米	辽中区	沈阳市	B0FFI663QP	[]	惠普(辽中旗舰店)	辽宁省	024-27887123	购物服务;家电电子卖场;数码电子	060306	122.735411	41.515014	惠普
466	117.350874,38.364814	信誉楼大街737号琨洋购物广场F5层	黄骅市	沧州市	B0FFH2HIFF	[]	惠普(琨洋购物广场)	河北省	[]	购物服务;家电电子卖场;数码电子	060306	117.350874	38.364814	惠普
467	117.047178,28.239444	胜利东路75号-2号华悦商城体验店	月湖区	鹰潭市	B0FFGD3IJI	[]	惠普(鹰潭市月湖区财政局东南)	江西省	0701-6287231;0701-6269668	购物服务;家电电子卖场;数码电子	060306	117.047178	28.239444	惠普
468	105.250348,30.580943	蓬莱路与蜀西一路交叉口东50米	大英县	遂宁市	B0FFHKIB7N	[]	惠普(蓬乐街)	四川省	[]	购物服务;家电电子卖场;数码电子	060306	105.250348	30.580943	惠普
469	116.218023,35.863817	250省道附近	梁山县	济宁市	B0FFFZK7GJ	[]	惠普(李官屯医院东)	山东省	18369889993	购物服务;家电电子卖场;数码电子	060306	116.218023	35.863817	惠普
470	108.994670,28.441789	凤翔路附近(民族幼儿园东南侧)	秀山土家族苗族自治县	重庆市	B00170B8VT	[]	惠普(凤翔路)	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	108.994670	28.441789	惠普
471	117.851899,30.636653	蓉城镇庙前路青山阁3号楼	青阳县	池州市	B0FFG7R3E9	[]	惠普(庙前路)	安徽省	13705662833	购物服务;家电电子卖场;数码电子	060306	117.851899	30.636653	惠普
472	114.375402,36.374017	磁州路商务局旁	磁县	邯郸市	B0FFG07DZQ	[]	惠普(张广弟卫生室西南)	河北省	[]	购物服务;家电电子卖场;数码电子	060306	114.375402	36.374017	惠普
473	110.968951,30.824766	长宁大道111号	秭归县	宜昌市	B0FFHNKPT6	[]	惠普(秭归星火科技)	湖北省	[]	购物服务;家电电子卖场;数码电子	060306	110.968951	30.824766	惠普
474	117.022581,30.097197	尧渡镇尧城路69-67号(老二中门面)	东至县	池州市	B0FFGCPMWF	[]	惠普(尧城路)	安徽省	[]	购物服务;家电电子卖场;数码电子	060306	117.022581	30.097197	惠普
475	113.097862,39.825836	云中镇仁里北路033号	怀仁县	朔州市	B0FFGA5Y6S	[]	惠普(仁里北路)	山西省	0349-6610500;0349-6616555;15383496011	购物服务;家电电子卖场;数码电子	060306	113.097862	39.825836	惠普
476	104.204499,31.342249	月波上街28-30号	绵竹市	德阳市	B0FFIK8GFY	[]	惠普(月波路)	四川省	13881014605	购物服务;家电电子卖场;数码电子	060306	104.204499	31.342249	惠普
477	105.765757,29.560870	龙水镇新兴街4号	大足区	重庆市	B001786OWN	[]	惠普(新兴街)	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	105.765757	29.560870	惠普
478	116.262057,28.361883	胜利南路51号	进贤县	南昌市	B0FFGBKNKZ	[]	惠普(新威铭数码科技)	江西省	0791-85658890	购物服务;家电电子卖场;数码电子	060306	116.262057	28.361883	惠普
479	118.416910,30.686849	稼祥南路190-192号	泾县	宣城市	B02330OL3P	[]	惠普(直销专卖店)	安徽省	0563-5101705;18956336199	购物服务;家电电子卖场;数码电子	060306	118.416910	30.686849	惠普
480	118.101080,24.573609	集源路58号福信商城20号店面	集美区	厦门市	B0FFHNQBKS	[]	惠普(宏冬双鱼电脑)	福建省	0592-6153689	购物服务;家电电子卖场;数码电子	060306	118.101080	24.573609	惠普
481	107.767546,29.326642	巷口镇芙蓉中路45号	武隆区	重庆市	B00170I786	[]	惠普(芙蓉中路)	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	107.767546	29.326642	惠普
482	102.111761,26.890856	安宁路33号	米易县	攀枝花市	B0FFHNEASD	[]	惠普(时代科技)	四川省	[]	购物服务;家电电子卖场;数码电子	060306	102.111761	26.890856	惠普
483	110.406700,21.196539	人民大道南34号湛江大厦2层	霞山区	湛江市	B0FFG9XIYI	[]	惠普(湛江大厦)	广东省	[]	购物服务;家电电子卖场;数码电子	060306	110.406700	21.196539	惠普
484	112.271190,34.075364	247省道东50米	嵩县	洛阳市	B0FFG7HLHB	[]	惠普(中共黄庄乡委员会东)	河南省	[]	购物服务;家电电子卖场;数码电子	060306	112.271190	34.075364	惠普
485	107.080960,29.860957	桃源支路2-附28-附29号附近	长寿区	重庆市	B0FFG2B4R7	[]	惠普(商用体验店)	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	107.080960	29.860957	惠普
486	119.028887,42.936231	乌丹路134号附近	翁牛特旗	赤峰市	B0FFH1VUGI	[]	惠普(翁旗聪慧店)	内蒙古自治区	[]	购物服务;家电电子卖场;数码电子	060306	119.028887	42.936231	惠普
487	116.832984,30.733398	高河镇振宁路247号	怀宁县	安庆市	B0FFG6DJIV	[]	惠普(振宁路)	安徽省	0556-4612111;13866618323	购物服务;家电电子卖场;数码电子	060306	116.832984	30.733398	惠普
488	115.866394,34.394863	健康路西段路北	虞城县	商丘市	B0FFF2R407	[]	惠普(健康路)	河南省	0370-4126758	购物服务;家电电子卖场;数码电子	060306	115.866394	34.394863	惠普
489	119.183876,31.130315	建平镇中港路27号雄图电脑	郎溪县	宣城市	B0FFH1IOOT	[]	惠普(雄图电脑)	安徽省	13655660611	购物服务;家电电子卖场;数码电子	060306	119.183876	31.130315	惠普
490	104.471265,25.710672	红果开发区团结东路91号	盘州市	六盘水市	B0FFFGLSA6	[]	惠普(公园路)	贵州省	[]	购物服务;家电电子卖场;数码电子	060306	104.471265	25.710672	惠普
491	124.150390,39.876919	东港路116号惠普专卖店	东港市	丹东市	B0FFHK7SSD	[]	惠普(惠普专卖店)	辽宁省	[]	购物服务;家电电子卖场;数码电子	060306	124.150390	39.876919	惠普
492	114.065677,24.950232	北门路与永兴路交叉口东50米	始兴县	韶关市	B0FFIBFX4H	[]	惠普(红旗横街店)	广东省	[]	购物服务;家电电子卖场;数码电子	060306	114.065677	24.950232	惠普
493	113.600874,24.681170	马坝镇建设路89号	曲江区	韶关市	B0FFG1UHAI	[]	惠普(旗舰店)	广东省	0751-6664828	购物服务;家电电子卖场;数码电子	060306	113.600874	24.681170	惠普
494	103.967181,30.562756	西南民族大学双流校区-新校区临港路二段	双流区	成都市	B0FFFLIPC8	[]	惠普(四川世纪盛天民大分店)	四川省	[]	购物服务;家电电子卖场;数码电子	060306	103.967181	30.562756	惠普
495	116.290302,29.755156	牛湖路与金砂南大道交叉口西南50米	湖口县	九江市	B03180TP6K	[]	惠普(金砂南大道)	江西省	[]	购物服务;家电电子卖场;数码电子	060306	116.290302	29.755156	惠普
496	118.580195,25.410809	X24中国邮政储蓄银行西南侧60米	仙游县	莆田市	B0FFF01FBI	[]	惠普(海达专卖)	福建省	13860943565	购物服务;家电电子卖场;数码电子	060306	118.580195	25.410809	惠普
497	110.672380,35.643932	希望街与民生西路交叉口南200米	河津市	运城市	B0FFFRL6XS	[]	惠普(希望街)	山西省	0359-5262110;13353486281	购物服务;家电电子卖场;数码电子	060306	110.672380	35.643932	惠普
498	120.072468,32.001228	新桥中路与新桥西路交叉口西50米	靖江市	泰州市	B0FFFWCMPQ	[]	惠普(新桥专卖店)	江苏省	13775764922	购物服务;家电电子卖场;数码电子	060306	120.072468	32.001228	惠普
499	120.092456,28.750823	新碧镇镇北路56号	缙云县	丽水市	B0242156YU	[]	惠普(新碧街道办事处北)	浙江省	[]	购物服务;家电电子卖场;数码电子	060306	120.092456	28.750823	惠普
500	113.921620,30.932333	广场街办事处光荣路百佳豪庭A2栋	孝南区	孝感市	B0FFI93UFV	[]	惠普(百佳宏业商城步行街)	湖北省	[]	购物服务;家电电子卖场;数码电子	060306	113.921620	30.932333	惠普
501	113.059995,33.862371	龙兴中路92号附近	宝丰县	平顶山市	B0FFFPOMLD	[]	惠普(艺苑科技)	河南省	[]	购物服务;家电电子卖场;数码电子	060306	113.059995	33.862371	惠普
502	112.871689,36.831112	太行小区1号商铺	武乡县	长治市	B01630MABM	[]	惠普(太行街)	山西省	[]	购物服务;家电电子卖场;数码电子	060306	112.871689	36.831112	惠普
503	114.030204,32.805463	铁北路5-5号	确山县	驻马店市	B0FFFWL946	[]	惠普(铁北路)	河南省	[]	购物服务;家电电子卖场;数码电子	060306	114.030204	32.805463	惠普
504	99.925780,22.553800	民族街30号附近	澜沧拉祜族自治县	普洱市	B0FFG4WRN6	[]	惠普(旗舰店)	云南省	[]	购物服务;家电电子卖场;数码电子	060306	99.925780	22.553800	惠普
505	115.957043,38.032306	武强镇平安路(华丰宾馆对过)	武强县	衡水市	B0FFFSA7LF	[]	惠普(平安南路)	河北省	13932851810	购物服务;家电电子卖场;数码电子	060306	115.957043	38.032306	惠普
506	106.656572,26.128244	惠兴路与惠民路交叉口东南50米	惠水县	黔南布依族苗族自治州	B0FFFVCLVR	[]	惠普(惠水新科电脑店)	贵州省	13765760078	购物服务;家电电子卖场;数码电子	060306	106.656572	26.128244	惠普
507	103.661811,25.032484	中枢镇启明小街182号	陆良县	曲靖市	B0FFGBYXQ1	[]	惠普(启明小街)	云南省	[]	购物服务;家电电子卖场;数码电子	060306	103.661811	25.032484	惠普
508	111.911373,37.017310	新建西路536号	介休市	晋中市	B0FFGXS29E	[]	惠普(数腾科技数码中心)	山西省	[]	购物服务;家电电子卖场;数码电子	060306	111.911373	37.017310	惠普
509	124.153809,39.881894	滨河路62号	东港市	丹东市	B0FFGK3WHT	[]	惠普(东港分站)	辽宁省	[]	购物服务;家电电子卖场;数码电子	060306	124.153809	39.881894	惠普
510	114.179256,34.101995	南大街275号	鄢陵县	许昌市	B0FFFT9O36	[]	惠普(金彪电脑科技公司)	河南省	[]	购物服务;家电电子卖场;数码电子	060306	114.179256	34.101995	惠普
511	111.582218,35.491528	振兴东街144号附近	绛县	运城市	B0FFFEVVBR	[]	惠普(振兴西街)	山西省	[]	购物服务;家电电子卖场;数码电子	060306	111.582218	35.491528	惠普
512	118.675948,30.876933	金坝办事处金坝中学斜对面	宣州区	宣城市	B0FFG3DWZN	[]	惠普(金坝街道办事处西南)	安徽省	[]	购物服务;家电电子卖场;数码电子	060306	118.675948	30.876933	惠普
513	109.018081,28.503449	裕兴街与011乡道交叉口西50米	秀山土家族苗族自治县	重庆市	B0FFF3PMBU	[]	惠普(裕兴街)	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	109.018081	28.503449	惠普
514	106.292659,30.342442	沿口镇弘武大道65号(锦苑宾馆对面)	武胜县	广安市	B0FFFRLJOC	[]	惠普(东盛数码)	四川省	0826-8350109;13982622277	购物服务;家电电子卖场;数码电子	060306	106.292659	30.342442	惠普
515	104.253463,23.358750	开化街道开化中路阳光外滩西南150米	文山市	文山壮族苗族自治州	B0FFI8VWIM	[]	惠普(文山国乾电脑批发)	云南省	[]	购物服务;家电电子卖场;数码电子	060306	104.253463	23.358750	惠普
516	127.404193,46.084511	巴彦镇治安路(巴彦县机构编制委员会办公室北)	巴彦县	哈尔滨市	B0FFG7ITUS	[]	惠普(巴彦县机构编制委员会办公室北)	黑龙江省	[]	购物服务;家电电子卖场;数码电子	060306	127.404193	46.084511	惠普
517	115.158138,36.284578	大名府路575号美食林春天百货对面	大名县	邯郸市	B0FFG8T559	[]	惠普(大名中学园丁小区东)	河北省	[]	购物服务;家电电子卖场;数码电子	060306	115.158138	36.284578	惠普
518	107.393457,30.391469	新民镇农业银行旁边	垫江县	重庆市	B0FFGHQWTF	[]	惠普(垫江县新民中心卫生院西)	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	107.393457	30.391469	惠普
519	104.855280,29.774229	正东街70-72号	资中县	内江市	B0FFG7IO3F	[]	惠普(资中县东林社区卫生服务中心东)	四川省	[]	购物服务;家电电子卖场;数码电子	060306	104.855280	29.774229	惠普
520	105.474176,26.211399	新广场矿业路8号门面	六枝特区	六盘水市	B0FFHJ3C32	[]	惠普(六枝特区公路管理局西南)	贵州省	[]	购物服务;家电电子卖场;数码电子	060306	105.474176	26.211399	惠普
521	119.337907,41.599051	天义镇高桥路	宁城县	赤峰市	B0FFG73ALA	[]	惠普(宁城县天义镇卫生院北)	内蒙古自治区	[]	购物服务;家电电子卖场;数码电子	060306	119.337907	41.599051	惠普
522	123.505211,43.517436	北安路与新市街交叉口东北50米	双辽市	四平市	B0FFHYFYZH	[]	惠普(科技城文体办公设备广场)	吉林省	[]	购物服务;家电电子卖场;数码电子	060306	123.505211	43.517436	惠普
523	110.896617,37.431373	西十二米街	柳林县	吕梁市	B01660NDAM	[]	惠普(柳林县房产管理所东)	山西省	13111211551	购物服务;家电电子卖场;数码电子	060306	110.896617	37.431373	惠普
